comment,music_id
숲튽훈 최고의 라이브 중 하나라고 생각,29
"만약 대한민국의 헌법을 개정한다면, 1장 1조는 '대한민국은 숲튽훈 보유국이다'라는 문장으로 시작해야 합니다. 저 정도면 체코 내셔널 심포니 오케스트라도 감동했다고 봐야합니다. 아마 전 세계 어디에서도 저런 경험은 하지 못했을 테니까요. 세종문화회관 개관이래, 아니 어쩌면 이 세상 어느 무대에서도 저런 공연은 전무후무할 것입니다.",29
목소리때문에 계속 보러옴 진짜 왜 인지는 모르겠는데 계속오게됨,29
나처르아아악! 하고 중간중간의 불필요한 멘트만 없다면 괜찮은 무대 중 하나였을텐데 ㅋㅋㅋ,29
4:23 돈주고 온 관객에게 가수는 감동으로써 눈물을 흘리게 해주긴 커녕 오히려 본인을 울려달라는 숲툱훈 당신은 대체.....,29
21년만에 할 때 목소리 좋다,29
원래 웃겨서 들으러 왔는데... 이제 너무 좋아서 다른 가수건 못듣게 돼버렸어~~,29
오늘 천안 독립기념관에서 울려퍼진 나와 같다면 듣고 감동받아 다시 찾아왔습니다,29
발성 배우면 고음도 충분히 안정적으로 잘할것 같던데...,29
근데 솔직히 난 하나도 안웃기고 너무 좋은데.. 나와 같다면이 이렇게까지 애절하고 마음을 울리는 노래인지 처음 느끼는중임. 김연우가 부르는건 귀로 듣기엔 완벽할정도로 좋지만 이 사람은 마치 자기가 이 곡을 직접 쓴 주인공이 부르는거 같은 느낌을 준다.언젠가 꼭 기회가 된다면 꼭 이분의 공연을 보러가보고싶다,29
난 이제 이 버전 아니면 귀에 안들어오는 지경이다,29
고음에 집착 안하고 걍 자기 장점을 살렸다면...한국은 숲튽훈을 잃을뻔했다,29
자꾸 마지막 다되는 부분이 끊기네요 흑..고음부분 하신다고 하는 부분에서 끊겨서 몇번째 보는지ㅜㅜㅋㄷㅋㄷ 그래도 멋있어요 감정이 고조될때 부르시는 노래 부분이 참 마음에 와닿네요..오빠 노래중 이게 제일 좋은것같아요~~^___^,29
가수가 관객을 울려주는데 숲튽훈은 달라..자기를 울려달래 멋졍ㅋㅋㅋ,29
장훈이 형님 사랑합니다.,29
7:30초부터는 좋다 ㄹㅇ,29
"5:19 갑자기 노래쳐부르는데 피아니스트 반응 ㅆㅅㅌㅊ,,",29
음역대 보소; 마지막에진짜 높네 8단고음은 아니지만,29
솔직히 듣다보니깐 좋은거같음,29
고음만 빼면 완벽한 사람,29
점점 빠져든다...,29
7분30초 . . . 쥑이네요. 최고 마성의 가수,29
눈물이 나오는 노래ㅠㅠㅋㅋ,29
안 믿으지시겠지만 3집때까진 괜찮았어요ᆢ기부천사되면서 목소리까지 기부했나봐요ᆢ,29
그래도 김장훈 목소리는 정말 좋아요,29
와 저런음색 특이하고 너무종ㅅ네요,29
근데 진심 노래 좋다...(...),29
힘겨운 봄날에 우리 세상은 아프죠 하지만 늘 우리가 듣던 노래가 21년 만에 세종에서 더 퍼지면 나 처럼,29
와 역시는 역신가.... 킹엠퍼러김삿갓튽훈...그의 섬세한 2분24초의 나처럼에서 이제는 귀보다 가슴보다 내 아랫도리가 먼저반응한다...저 가발같은 완벽한 빨간머리를 보라....저 붉은 머리를 감동적으로 소화한 인물은 샹크스이후로 처음입니다... 여러분 저를 울려주세요에서 오히려 제가 울어버렸네요... 곧 좋은무대에서 뵈었으면좋겠네요...쇼미더머니라던가...,29
8:11 멋있다,29
괴물 보컬ᆢ상남좌ᆢ매력터짐,29
숲튽훈이 김장훈을 침식해가는 과정을 잘 보여주는 과도기의 영상..,29
노래를 못해도 자꾸 듣게 되는 영상,29
형~진짜 짱~독거라고 돈 워리~우리가 팔 풀러드림. 그냥 재밌게 노래해 주세요.독거는 걱정 넣어두시고. 우리가 계속 지켜보다가 뛰어갈끄야. 으쌰으쌰.,29
레전드 너무 조타,29
여전히 흐르는 추억 . . .  진심은 뭍어 둔 채 . . . 추억만 흘러갑니다 . . .,29
전설의 시작...,29
내 인생은 김장훈을 알기 전과 후로 나뉜다. 아쉽게도 내 인생은 나눠지지 못 했다.,29
숲 속에서 쉬는 듯한 편안함...,29
이 노래에 21년만에가 없으면 허전하다,29
노래를 잘부르지않아도 사람들에게 웃음을 주는 그가 진정한 엔터테이너다,29
구라안치고 이 버전에 젤 좋음,29
와 이때가 장훈이형 전성기였지~,29
내 삶의 활력소..,29
확실히 나처르악 할 때 그 시원함이 있음,29
나만그런가 마지막에 믹스보이스?인지 가성인지 높게 내지르는거 웬지 일렉기타같은 느낌나서 존나좋게 들리네,29
솔직히 좋음,29
듣다보니 뭔가 좋네,29
"5:25 , 7:30 확실히 이 형 노래 못하는게 아님",29
중독됫다..ㅠㅠ,29
3:42 이곡은《나처르으악》부분만 봐오던건데 풀버전 영상 안봤으면 이 귀한 숲을 놓칠뻔했다..,29
지금현실을보면안타깝지만 그대의나의청소년시절 영웅이자 활력소였었습니다,29
말로는욕하지만 이거보는사람 다 좋아서 보는거임,29
아니 이거 나처뤅부분 빼고는 좋은데..? 아리랑급이 아님... 개잘함....,29
난 이 영상이 젤 좋더라 진짜로 듣기 좋음,29
김장훈 시절. 좋다~,29
솔직히 이거 나처럼만 아니면 진짜 좋단 말이야....,29
3:20 노래하다가도 지휘까지 하는 당신...,29
유일하게 원곡자 노래 보다 커버 가수가  좋은노래,29
아니 근데  나처럼얽억 하나 빼곤 너무 좋은 라이브 같은뎅..,29
세종시민들은 이러한 수준 높은 문화를 누리다니.. 부럽다,29
또 다시 울고갑니다...,29
대한민국 장훈씨  든든한 가수 민습니다  잘됩니다  애국자 정이 바다밭이  친찬는 공짜 사랑으로  반깁시다  보십시요 꼭 음악1등공신  세게로  진출됩니다 맛고요 잘됩니다 여러분지켜보십시요,29
"원래는 잘생긴 외모에 국보급 음색에 넓은 음역대에 화려한 무대매너 거기에 가창력도 좋은 실력파 가수라는 걸 보여주는 영상못부르는 게 아니라 고음에 집착하고 장난식으로 부르고 댕기는 거였다는...근데 2:25 고양이 꼬리밟힌 창법에 뒤에 오케스트라 아저씨 화들짝ㅋㅋㅋㅋㅋㅋ앞으로 고음에 넘 집착하지말고 진지하게 노래해주시고 신곡 내다가 진지빨고 불러서 윤종신, 임창정처럼 본인의 가창력을 입증시켜주세요!",29
마지막부분듣고 울었다,29
5:22 존ㄴ 잘함,29
기대치가 낮아지면 조금만 잘해도 추켜세워주는 걸 노렸네 마지막,29
김장훈은 내 스타일이 아니라 밀어내려하는데자꾸 끌린다. 그가 추구하려는 파격이 싫지만하지만 때론 그 파격이 삶의 한 부분이라면이것이 하나의 원동력이라면 받아들이고존중해주기로. ㅎ ㅎ,29
사랑합니다,29
아우 김장훈노래 좋아해서 부르려는데 힘들더라 ㅜㅜ,29
누가뭐래도 개인적으로 이영상 좋네요,29
가수의 조건이 무엇인지 나 자신에게 다시한번 물어보는 엄숙한8분이였다.,29
운동 하면서 들으면 노래도 좋고 감동도 있고 재미도 있어서 신나게 운동 할 수 있,29
이 라이브버전도 나처르억 부분만아니면 ㅅㅌㅊ네,29
이거 보고 김장훈팬 돼서 매일 찾아옵니다..,29
체코 오케스트라단 불러와서 언양불고기 사주고 음색 하나는 최고인 노래 부르는 것도 능력임 ㅋ,29
울었다...그냥 눈물이 났다....,29
늘 행운과 행복이 함께하는 나날만을...,29
"어떤 약속도 없는 그런날엔너만 혼자 집에 있을때.. 제가 준비한 두번째 연주넌 옛 생각이 나는지, 그럴땐 어떡하는지.또 우울한 어떤날음.. 비마저 내리고늘~ 우리가 듣던 노래가radio에서 나오면나처럼 울고 싶은지~ 우왜! 자꾸만 후회 되는지.나의 잘못했던 일과 너의 따뜻한 마음만 더 생각나이렇게 객석을 편하게 가기도 참 힘들어요너의 방안을 정리하다가내 사진이 혹시 나오면~넌 그냥 찢고 마는지, 한참을 바라보는지~또, 힘겨운 봄날에우리.. 세상은 아프죠하지만, 늘..우리가 듣던 노래가 21년만에 세종에서 더 커지면....놔아처러어어허험!!! (숲튽훈)왜 자꾸만 후회 되는지~나의 잘못했던 일과 너의 따뜻한 마음만 더욱 생각나..그대여..(...)그냥...나에게 오면 돼널 위해 비워 둔 내맘 그자리로~오오쒀어어업!!!그대여 나와 같다면~내 마음과 똑같다면..그냥 나에게 오면 돼널 위해 비워 둔 내맘 그 자리로..그대여.(...)저를 울려주세요(...)그냥 나에게 오면 돼..널 위해 비워 둔 내맘 그 자리..정통오케스트라와 맞추다보니까 요 부분이 참 그랬습니다 왜 계속 반복을 했는데 그걸 해달라그러기도 그러고 안하자니 또 뒤에서의 8단고음이 있기땜에 그걸 뺄수도 없고, 하지만 여러가지 과정을 거치고 그분들과 함께하고, 부산에서 언양불고기집에가서 전체회식을 통해서 화합을 도모하며 제가 함께 8백만원을 쓰면서 여러분께 이 순ㄱ,, 체코 내셔널씸포니 오케스트라입니다. 그러면 처음 오신 공연오신분들이 뭘할려고 그럴까?그대여 나와 같다면..(...)그냥 나에게 오면 돼..널 위해 비워 둔 내맘 그 자리..그대여(...)그냥 나에게 오면 돼..널 위해 비워 둔 내맘 그 자리..정말 이 대목에서 용기가 필요했는데 한번을 더했다가 어떻게될까.. 그러나!그대여(...)그냥 나에게 오면 돼..널 위해 비워 둔 내맘 그 자리..자, 어 세종문화회관이 대한민국 최고 공연장으로 문을 열고 몇십년이 지난걸로 알고 있습니다, 제가 지금 이순간에 한 40초정도의 노래를 이 자리에서 어떤 어떤 가수보다 크고 높고 절절한 소리로이 모든것을 세겨놓고 가도록 하겠습니다.A그대여 나와 같다면!!내 마음과 똑같다면!!그냥 나에게 오면 돼널 위해 비워 둔 내맘 그 자리...로오호오~감사합니다",29
하얀겨울에 생각날 곡.김장훈의 '''하얀말'''역경을 극복하고 기적을 만들어서 완벽하게 부른 소리.여러분 곁으로 ''하얀말''이 달려갑니다.,29
장훈씨영혼을 사랑해요,29
절 울려주세요 진짜 흑역사인데 이형은 매일매일이 흑역사내 ㅋㅋㅋㅋㅋ,29
언제 소리지를지 몰라서 계속 긴장하면서 보네...,29
아 체코오케스트라까지 왔는데... 저럴땐 쇼맨십자제하고 음악적으로 하는게 오케스트라한테도 예의 아닌가..,29
솔직히 이영상으로 까는건 억까아니냐 ㅈㄴ 잘부르는데,29
대한민국 여러분. 이제고만 장훈 씨. 사랑하면손에 손잡고  광화문으로 달려가보 계습니다 잘됩니다. 대박나기를. 민계습니다 사랑합니다,29
노래 잘부르고 못부르고 떠나서 음색진짜 깡패네 ㅎㅇ,29
중간에 이상한 샤우팅만 아니면 진짜 완벽한 라이브였을탠데,29
그 유명한 밈이 이 아름다운 영상에서 나왔다는걸 아는 사람들이 많을까..ㅠㅠ 그 부분은 실수한거 맞죠 맞는데 실수잖아..ㅠㅠ 노래 너무 잘 부르는데 왜 그래 ㅠㅠㅠㅠ 너무 좋은데 왜 까는거야.. 깔거면 이 영상 말고 못 부른 영상들로 까...,29
7:10 ??????????????????????2:24 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ7:30 이 부분은 솔직히 레전드다,29
나이가 드니...이제 이노래가 이해가 된다,29
장훈이형 힘내요!!,29
2:25콘서트에서 관중에게 욕할수있는 가수 갓튽훈은 그저 빛,29
잊을만 하면 자꾸 생각나서 아예 오프라인 저장 하고 갑니다..,29
가수가 관객을 울려줘야지..관객보고 가수가 울려달라는건 뭐지..,29
김연우나 이문세가 왔으면 오케스트라랑 정말 잘 어울릴껀데,29
사람들이 숲툱훈 영상만 보니깐 유입이 안되지.. 이 영상을 부터 차근차근 드시면 김장훈을 좋아하게 될것입니다,29
우리장훈이형︎︎︎,29
김장훈이 라이브 기복 엄청 심하고 그중에서도 이건 많이 조진 편인데 이걸 공식채널에 스스로 박제하시네 ㅋㅋㅋㅋㅋㅋㅋ,29
7:30 숲튽훈에게 대항하는 김장훈,29
그대여 할 때는 ㅋㅋㅋ 였다가 마지막엔 좀 울컥함.. 진짜 뭔가 옛날 김장한 보는 듯하면서 추억이 ㅜㅠ,29
자주 보니까 매력 있는데,29
이게 단순히 라이브였으면 모를까체코 오케스트라 초청해서 했던 무대인데..ㅏ..,29
급발진 빼면 전체적으로 잘했었네 ㅎㅎ,29
좋다,29
개인적으로 킬링파트는 1:24 부르다가삑사리 날것 같으니까 멘트치는것,29
음색은 사기;;,29
여기서 제대로 된 노래는 그대여 뿐이다,29
김장훈과 숲튽훈의 듀엣무대..,29
락계의 새로운 장르 나처롹;;,29
너무조타,29
노래를 절반이상 잡담+마이크 넘기기+악쓰기로 떼운건 반성할 생각은 안하고 마지막 고음나온거 본인이 만족해하고 뿌듯해한다는 사실에 실소가 나온다 ㅋㅋㅋㅋ,29
이건 김장훈 그자체인데 나처르으악 하나로 숲 취급받네...,29
장훈이형 음색 파트1:07~1:253:55~4:20쌉지림근데 시ㅣ바 왜 다 뒤에선 숲튽훈이야 썅,29
숲의 지배가 시작된 것은 이때부터로 추정. 숲이 아니었다면 그는 그저 그런 가수로 끝났을 것이다.,29
숲 없이는 살 수 없는 몸이 돼버렸다,29
장훈이형은 고음에 집착하는지 모르겠다.,29
숲튽훈한테 지배당하기 전에 진짜 듣기 좋은데...안타깝다 장훈이형 진짜 좋아했는데 어쩌다가 이렇게 놀림받는거야 ㅠㅠ,29
이영상은 대체로 김장훈이였지만..숲의 기운은...,29
발라드부르면서 말이렇게 많은사람은 처음보네....,29
프라하의 봄은  어떨까요?문득 추억돋네.보고싶고,29
내 인생에서 가장 아까운 8분,29
한국이 배출한 불세출의 천재박찬욱 그리고 김장훈,29
하루에 3번씩 계속보고있다,29
저 많은 사람들이 나처르아아앟! 하고  마이크 넘겼는데 다들 기겁해서 조용하네....사스가 숲튽훈,29
"이 공연 너무 좋아서 파일로 몇번이고 돌려봤는데, 포맷하면서 파일 없어져 찾아 들으려 왔더니 조롱과 멸시의 댓글이 가득하네저 공연장에 계신분들은 기쁘게 듣고 계시고, 나처럼 몇번이고 찾아듣는 이들도 많은데 좋다는 말을 찾아와 할 수 있으나, 싫다 못한다 등 하지 바쁜시간내서 찾아와 하지 않아도 될 말들을 화장실에서 배설물 쏟아내듯 하고들 있나. 이런걸 보면 인간은 악하고 끊임없는 자기반성을 통해서만 선함에 가까워질 수 있다는 이야기가 맞는말 같다. 제발 조롱과 멸시어린 말로 사람 난도질 하지 맙시다. 저형 노래 좋아하고 저 목소리 좋아서 찾아듣는 사람들도 많습니다.",29
울고갑니다...,29
마지막엔 결국 숲튽훈을 물리치고 김장훈형으로 돌아오셨군요,29
7:31 개잘하는데...,29
내가좋아하던 김장훈의 모습이네요,29
이형은 대체 이런댈 어디서 불러주냐,29
2:25 전설의 시작,29
이때만해도 후반부 샤우팅은 정상적인데 어쩌다 사람이..,29
여기관객으로 있었던 사람인데 현장분위기 되게좋았고 저때 소리지르는거 현장에서는 분위기도 뛰어주는요소였어요.  공연때 팬들 돌아다니면서 손잡는가수가얼마나되겟어요. 그냥 노래부르고 끝내려고하지. 열심히하는 가수입니다. 존경해요,29
진짜 뒤에 오케스트라는 뭐라 생각했을까 싶다,29
킬링파트 - 2:09 ~ 2:28ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
️,29
2:27 바이올린 연주하시는 분 현웃터짐 ㅋㅋㅋㅋ,29
또 힘겨운 봄날에 우리 세상은 아프죠~ 하자만 늘 우리가 듣던노래가 21년만에 세종에서도 퍼지면~ 나처럼~~~~~,29
숲튽훈(2:25)과 김장훈(7:29)의 합동공연!,29
숲서트란 이런거시다...!,29
그래도 이름만 8단고음인 고음에서 욕 안들은게 어디냐.. 우리 튽훈이형 칭찬해줘야지..^^ 잘햇어요 튽훈아,29
2:29 연주하시는분 놀람ㅋㅋㅋ,29
내가 유일하게 이어폰 끼고 듣는노래,29
"음정박자 이런건 잘 맞추니까 그냥 자기음역 맞는 노래 부르셨음,",29
나처르어억이랑 쑤압!! 만 빼면 역대급...,29
개좋은데???,29
ㅋㅋㅋㅋㅋㅋ~~~~~최고에요,29
,29
이 영상의 레전드 파트는 2:24다,29
ㅋㅋㅋ 와 숲과 김을 동시에 볼 수 있었던 저 관중들이 불쌍하고 또 부럽다. 미친 아이러니,29
ㅅㅂ 중독되서 하루에 한번씩 꼭 보내,29
김장훈 모드로 고음좀 뽑아봐...,29
"4:23 ""저를 울려주세요""역시 아구창이 제일 빠를거같다",29
이렇게 객석에 가기도 참 힘들어요,29
7:30아니 근데..볼수록 왤케 잘생겨보이지7:00 7:20,29
왜 최준보고 아무렇지 않은가 했더니 이걸로 면역이 살짝 돼있었던 거 같음나만 중간중간에 애드립넣을때 전율돋음?,29
다시보니까 중간에 나처르어엌~괴성 빼면 상당히 좋은 무대인듯,29
이때기타세션 누구신지모르겠는데 같이흥분하셨네..ㅋㅋㅋㅋ,29
오케스트라 고퀄김장훈 중퀄 or 고퀄숲튽훈 씹저퀄,29
21년만에세종에서도 퍼지면~나처르아악!!!,29
이건 마약이다...계속듣게됨..,29
아니 진짜 이형은 ㅋㅋ 기복이 심해서 더 신선하더라 ㅋ,29
자꾸 생각나는 가수..,29
저분은 김장훈이 아니라구요 ㅠㅠ 저음일때는 잠깐 느껴지긴 하겠지만 그외에는 도저히 그분의 존재감을 느낄수가 없습니다... 그냥 저깄는분들 다 속고있는거예요 ㅜ,29
솔직히 나처럭빼고 개잘부른다..,29
김장훈사랑해요-♡♡♡♡,29
7:31김장훈씨 살아계시군요...ㅠ,29
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃음밖에 안나온다 대단해 중간에 스킵하고 7분 29초 좋다해서 그거 듣고 댓글 답니다 .. 오케스트라 돈주면 다오는거군요,29
몇몇부분을 빼면 참 잘하네 이제보니...노래가 좋은노래여서그런가?7분대가 ㅁㅊ네 넷에서 김장훈 까던데 생각보다 잘하는데?,29
가사 지멋대로 부르네 ㅋㅋㅋㅋㅋㅋㅋㅋ,29
저 사람은 진짜 가수란 직업에 걸맞는 실력이 있는지,29
내가 이 가수분을 보는 이유는 음색도 좋은데 라이브 보면 마지막에 힘껏 다해서 노래할 때 그 목소리가 가장 좋다 그리고 무리한 고음은 안했으면 좋겠다 저음은 굉장히 좋은데... 그 무리하게 고음좀 안불렀으면 좋겠다,29
7:31 숲튽훈씨 진성 터졌다,29
이거ㅠ보고나서 세종 단어만 나오면 깜짝깜짝 놀람 ...,29
숲튽훈 성님의 닭목소리를 듣고 좋아요를 안누를 수 가 없었습니다 존경합니다 닭튽훈 성님,29
그래도 이때는 잘올라갔네..,29
내가 저런 음색 가졌으면 ㄹㅇ 노래학원 ㅈㄹ 열심히 다녀서 가수했다,29
신나긴 존나 신날듯,29
솔직히 기부한거지 우리한테 웃음을 주잖아요 ㅋㅋㅋㅋㅋㅋㅋㅋ,29
숲튽훈 없이는 못사는 몸이돼버렸다,29
눈물난다..,29
진짜 연습하면 음색빨로라도 칭찬들을텐데ㅉ,29
극한직업 : 김장훈 오케스트라 세션하기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
어떤 약속도 없는 그런날엔~,29
2019년 10월 1일 1시... 숲이 그리워서 오랜만에 듣고 갑니다...,29
오케스트라 마지막에 반복하는거 개빡치겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ눈치보는 거 너무 귀여움 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
5옥타브 솔이라 꺼라위키에 기록된 놝춰러얽!,29
오랜만에 이거 보고 싶어서 세종에서 울려퍼지면 이라고 검색하니까 나오네 ㅋㅋㅋ,29
21년만에 나처럼 잘려서 그렇지 진지하게 김연우 버전보다 더 좋음,29
이거 괴성이라 그렇지 5옥가성이라고 나무위키에 나와있네요;;; ㅎㄷㄷ....,29
솔직히 2:25 때문에 7:31 같이 존나 잘했는데 억까 개 많이 하는 경우가 많더라,29
역시 갤주좌.. 이게 바로 관중들과 함께하는 콘서트지... 다른 가수들은 보고 배워라 좀...,29
ㅋㅋㅋㅋㅋ 아 볼때마다 웃기네 뒤에 저의 8단고음이.있데 ㅋㅋㅋㅋㅋ 형 대체 8단고음이 어딨단거야..,29
이것이 요즘말로 숲며드는건가?,29
2분24초보다가 겨우재웠는데 애기깻네ㅡㅡ 미치긋다,29
7:32 소름,29
3:35 튽훈이형 바이브레이션도 하네...ㄷㄷ,29
형 잘부르네 ㅎㅎ,29
개그맨 치고는 그럭저럭 느낌있게 불렀네,29
아머야 숱튽훈인줄알았는데 김장훈이네..,29
재밌자고한 댓글들이 이제 진짜 튽훈이형 팬이되었다,29
노래가 장난이네 장난이야,29
3:50 좋음,29
앞에서는 2:23 숲만 보여주다가 마지막에 7:32 로 갭모에하려는 장훈좌의 술수를 알아채지 못한게냐,29
아니 “21년만에” 이거 왤케 웃기지 ㅋㅋㅋㅋㅋ목소리에 너무 센 척이 들어가 있어 ㅋㅋㅋㅋㅋ2:13,29
진짜 왔다갔다하네,29
널 위해 비워`튽' 내 마음...은연중에 자꾸 `숲튽훈'을 찾네요...,29
21세기 그나마 잘한것,29
3:48 지휘자 있는데 지휘하면서 부르네,29
2:30 지옥7:30 천국어떻게 한사람안에서 두가지의 모습이,29
1:25 객석을 편안하지 않게 하기 위해 2:25 객석을 파괴하는 숲튽훈,29
21년만에~ 세종에서도 퍼지면~~~~ 나처뤄르어엌!!!!!!!,29
그래도 2012년까진 멀쩡한 라이브도 많았는데13년에 급격히 폼 저하가 왔었던거같음,29
"노래부르는거 보면서 조마조마하긴 또 처음이다. '내 맘 비워둔 그 자리...'까지 불렀을때 혹시나 또 닭소리낼까 육성으로 ""제발 하지마 하지마"" 말했다;;",29
2:24 ㅋㅋㅋ 뒤에 연주하는분도 놀라서 쳐다봄,29
7:46 그냥 할때 너무좋은데,29
뒤에 오케스트라 분들 숲튽훈 수련법을 쓰다니.... 아무나 하는게 하는게 아닌데 걱정되네요..,29
숨겨진 kpop,29
2:25 나처르악!! 하니깐 뒤에 바이올니리스트분 깜짝 놀라서 쳐다보시네 ㅋㅋ,29
진지하게 듣다보니 좋은데?,29
2022년 6월 24일 오후 2시 20분. 동네 이디야커피숍에 앉아 유튜브가 자동으로 틀어준 김장훈 노래 듣고 위로 받고 있습니다. 지난달 헤어진 부산진구 ㅈㅅㅇ야 잘 살아라. 난 진짜 결혼할 줄 알았다.,29
노래하다 말하면 흐름이... 몰입이...,29
형ㅜㅜ 그냥 평범하게 좀 불러줘요!!!,29
2:25 아니 뭔 공연보고 미친듯이 웃어보긴 처음이네 뭐야이거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
이때가 목 완전히 맛탱이가기 바로직전... 이 이후엔 회복이 안됨 ㅠㅠ,29
으럌캬!!!!,29
ㅋㅋㅋㅋㅋ 지금보니 김장훈 공식 채널이었네 ㅌㅋㅋㅋ,29
02:24 나처럼 할때 뒤에 연주자 아저씨 깜짝 놀라서 쳐다봄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
그래도 이노래가 최고인듯 ㅋㅋㅋ이상태의 김장훈에게는 최고인듯 ㅋ,29
후반부 고음파트 나만 소름 돋나?? 못 부르진 않는데..,29
이때 외모 짱….섹시하고 다해라,29
2년전 중3때 이걸보고 다시보러왓다내가 무슨 정신으로 이걸 본 지 모르겟다,29
저를 울려주세요~,29
나처럼 부분 빼고는 의외로 잘 부르네,29
"2:24 나처럼~ 듣고, 37년간의 스트레스를 한번에 떨쳐낼수있었습니다. 저는 이제 암도 안걸릴것입니다",29
왜이렇게 좋지,29
나처으악!! 빼고 다 개조음,29
21년만에 세종에서 울려퍼지면이 자동검색어로 있는게 시밬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㅋㅋㅋㅋ,29
노래 제목 기억 안나서 저를 울려주세요 쳤는데 나옴,29
갓과 좆을 넘나드는 두명의 레전드… 김장훈과 숲튽훈,29
이거 찾아보니깐 거의 막바지곡인데 나처르아악!만 아니면 괜찮게 부르신듯,29
굿,29
솔직히 저 되도않는 고음빼면 들을만한데,29
,29
7:30 숲툱암 4기....하지만 장훈이형은 싸우고있다.,29
나와같으면 다른가수가 부른건 심심해서 결국여기로 옴,29
이 집 노래 맛있게 잘하네,29
관객 떠넘기기 스킬 오지게 쓰는가수,29
세계최초 지킬앤하이드 창법,29
Original Singer: 박상태 1집(1995) https://www.youtube.com/watch?v=AxRLORyI--4,29
여러분 믿기지 않겠지만 사실 숲튽훈에 자아는 2개입니다 김장훈에 자아는 숲튽훈이란 자아에 이하여 죽은것인데 7분26초는 김장훈의 자아가 나온것입니다,29
이름: 김장훈성종 : 바리톤 노래: 나와 같다면 음역: 0옥시플랫 ~ 3옥라플랫지지음역: 전무,29
이거 간주가 좀 있어서 듣다 졸았는데 3:43 이때 소리 지른거 때문에 깸ㅋㅋㅋ,29
"왜 나와같다면을 치니까 ""21년만에 세종에서 울려퍼지면"" 이 관련 키워드로 뜨는거지",29
벌써 돌아가신지 4년정되셨네요장훈이형 돌아가시고 슭씨가 그자리를 대신 하고있네요,29
2 : 00 또... 힘겨운 복날에... 우리 세상은 아프죠... 21년만에 세종에서도 퍼지면~~~ 나처러엌!!!!!!!!!!!!,29
김장훈이 잘생겨 보입니다 이거 정상인가요?,29
마지막은 그래도 잘부르는데?,29
고음부분 나오면 습관적으로 마이크를 관중석으로 넘기지 마세요  ㅠㅠ노래는 가수가 해야져~~,29
"아,, 한국의 지킬 앤 하이드.",29
"장훈이형 재미로 까는 사람들이 많은데, 김장훈은 락이 유행하던 90s 바이브를 알아야 이해할 수 있다. 음정박자 딱딱 맞추는것이 노래를 잘하는건 맞는데, 락스피릿은 그런거에 구애받지 않는다. 특히 한국 전통 음악관(득음, 신들린다) 과 락스피릿이 어우러지면서 음정박자 그 무엇을 넘어선 것을 추구하는 것이 저시절의 한국음악의 지향이였다. 음정박자 다 틀린데도 듣다 보면 마음에 와닿는 부분이 있을 것이다. 바로 그것이 저시절의 음악적 지향이였고, 숲튽훈이 탄생할수 있었던 이유이다",29
초반부는 좋다ㅋ,29
뒤에 외국 오케스트라분들한테 대신 사과드립니다,29
1절 2절에 카카시 뇌절에 명절에 큰절에 혼절까지 하네 ㅋㅋㅋㅋ,29
2:25 잘듣다가 갑자기 숲튽훈이 튀어나오네 ㅠㅠㅠㅠㅠ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29
ㄷㄷ 고화질 숲튽훈,29
노래 참좋네요 저게 원래 김장훈씨 노래는 아닌걸로 아는데근데 왜 슾툲훉인가요?? 맞나 이게? 습튼훈,29
첨엔 김장훈으로 시작했다가 나중엔 숲튽훈 으로 끝나네,29
